customer_id,name,age,annual_income,credit_score,employment_type,state,years_employed,existing_loans_count
CUST02855,Rohit Sharma,31,872000.0,702,Salaried,Telangana,25,0
CUST02856,Shruti Mehta,49,270000.0,687,Salaried,Gujarat,21,1
CUST02857,Rohit Iyer,35,486000.0,798,Salaried,Karnataka,23,0
CUST02858,Arjun Reddy,57,1435000.0,645,Contractual,Maharashtra,12,0
CUST02859,Meera Sharma,59,615000.0,790,Business Owner,Rajasthan,10,0
CUST02860,Nisha Gupta,37,1028000.0,794,Salaried,West Bengal,20,0
CUST02861,Vikram Rao,42,714000.0,626,Salaried,Tamil Nadu,0,3
CUST02862,Aakash Singh,49,362000.0,708,Business Owner,Maharashtra,3,3
CUST02863,Shruti Kumar,54,864000.0,663,Salaried,Gujarat,2,1
CUST02864,Shruti Singh,27,581000.0,659,Salaried,Karnataka,17,0
CUST02865,Simran Yadav,36,285000.0,699,Salaried,Maharashtra,22,2
CUST02866,Amit Malhotra,24,262000.0,616,Self-Employed,Delhi,15,2
CUST02867,Divya Chopra,56,727000.0,552,Business Owner,Delhi,12,2
CUST02868,Aakash Malhotra,35,1750000.0,637,Business Owner,Delhi,12,1
CUST02869,Nisha Das,23,350000.0,774,Salaried,West Bengal,6,0
CUST02870,Divya Das,50,372000.0,663,Self-Employed,Delhi,23,0
CUST02871,Karan Yadav,25,732000.0,678,Self-Employed,Telangana,14,2
CUST02872,Ananya Yadav,47,311000.0,743,Salaried,West Bengal,25,2
CUST02873,Nisha Gupta,33,1947000.0,552,Salaried,Rajasthan,14,1
CUST02874,Kavya Yadav,23,389000.0,715,Contractual,Maharashtra,4,0
CUST02875,Amit Yadav,38,468000.0,813,Salaried,West Bengal,16,1
CUST02876,Nikhil Rao,56,401000.0,687,Salaried,Telangana,21,2
CUST02877,Priya Joshi,31,957000.0,526,Salaried,Tamil Nadu,21,1
CUST02878,Simran Bose,43,1769000.0,673,Contractual,Delhi,10,1
CUST02879,Nikhil Sharma,42,422000.0,728,Self-Employed,Karnataka,23,0
CUST02880,Priya Yadav,36,925000.0,688,Self-Employed,Maharashtra,12,0
CUST02881,Pooja Mishra,56,312000.0,701,Salaried,Delhi,9,1
CUST02882,Priya Das,42,969000.0,711,Self-Employed,Maharashtra,14,2
CUST02883,Rohit Mehta,42,1445000.0,605,Self-Employed,Karnataka,1,0
CUST02884,Divya Joshi,42,1240000.0,615,Business Owner,Delhi,10,0
CUST02885,Priya Bose,53,641000.0,650,Salaried,West Bengal,24,1
CUST02886,Vikram Mishra,26,358000.0,711,Salaried,West Bengal,10,0
CUST02887,Simran Singh,60,600000.0,584,Business Owner,Punjab,28,1
CUST02888,Vikram Chopra,30,514000.0,844,Self-Employed,Delhi,21,1
CUST02889,Nisha Bose,39,480000.0,486,Salaried,Gujarat,0,2
CUST02890,Suresh Bose,42,665000.0,543,Salaried,West Bengal,24,2
CUST02891,Shruti Patel,29,580000.0,724,Contractual,Rajasthan,7,0
CUST02892,Sneha Verma,55,855000.0,717,Salaried,Karnataka,25,1
CUST02893,Priya Mehta,31,858000.0,674,Salaried,Tamil Nadu,16,0
CUST02894,Aakash Verma,45,581000.0,734,Salaried,Telangana,7,2
CUST02895,Vikram Kumar,61,745000.0,725,Salaried,Maharashtra,12,2
CUST02896,Simran Chopra,45,1162000.0,680,Self-Employed,Karnataka,22,0
CUST02897,Ravi Rao,53,460000.0,701,Salaried,Tamil Nadu,4,0
CUST02898,Vikram Joshi,54,605000.0,428,Salaried,Telangana,28,0
CUST02899,Arjun Kumar,59,359000.0,669,Salaried,Maharashtra,5,1
CUST02900,Meera Patel,55,763000.0,676,Business Owner,Rajasthan,19,0
CUST02901,Arjun Reddy,32,663000.0,833,Business Owner,Maharashtra,24,1
CUST02902,Sneha Patel,52,755000.0,613,Self-Employed,Delhi,24,1
CUST02903,Ananya Mishra,39,366000.0,677,Self-Employed,Delhi,28,1
CUST02904,Rahul Das,44,880000.0,793,Salaried,Maharashtra,25,2
CUST02905,Rohit Sharma,43,631000.0,724,Business Owner,Punjab,13,0
CUST02906,Rahul Sharma,39,1004000.0,682,Self-Employed,UP,16,2
CUST02907,Sneha Gupta,61,482000.0,756,Business Owner,Karnataka,15,0
CUST02908,Nisha Reddy,60,844000.0,616,Salaried,Maharashtra,27,0
CUST02909,Rahul Nair,41,750000.0,818,Salaried,Tamil Nadu,8,1
CUST02910,Arjun Gupta,34,1286000.0,731,Self-Employed,Telangana,18,1
CUST02911,Ananya Chopra,22,566000.0,549,Salaried,Maharashtra,27,0
CUST02912,Priya Das,25,455000.0,631,Salaried,Tamil Nadu,1,1
CUST02913,Meera Bose,45,469000.0,507,Self-Employed,Delhi,3,0
CUST02914,Nikhil Das,57,345000.0,743,Salaried,Maharashtra,19,2
CUST02915,Nikhil Bose,57,467000.0,725,Self-Employed,Karnataka,8,1
CUST02916,Vikram Reddy,23,186000.0,643,Salaried,Gujarat,3,1
CUST02917,Rohit Nair,49,1190000.0,776,Self-Employed,Tamil Nadu,4,3
CUST02918,Aakash Yadav,47,1578000.0,673,Salaried,West Bengal,5,2
CUST02919,Nisha Pillai,44,557000.0,889,Business Owner,Telangana,19,1
CUST02920,Priya Gupta,36,747000.0,584,Salaried,Delhi,0,1
CUST02921,Amit Verma,57,651000.0,731,Self-Employed,Delhi,12,1
CUST02922,Nisha Nair,48,311000.0,648,Salaried,Gujarat,17,0
CUST02923,Rohit Joshi,27,1002000.0,625,Salaried,Rajasthan,2,0
CUST02924,Ananya Sharma,56,1080000.0,666,Self-Employed,Maharashtra,19,0
CUST02925,Sneha Mishra,60,357000.0,709,Business Owner,Maharashtra,4,2
CUST02926,Aakash Malhotra,59,708000.0,684,Salaried,West Bengal,12,0
CUST02927,Nisha Reddy,56,526000.0,734,Salaried,Karnataka,9,0
CUST02928,Divya Rao,57,1088000.0,728,Salaried,Gujarat,25,0
CUST02929,Karan Iyer,31,576000.0,796,Salaried,Gujarat,2,1
CUST02930,Meera Pillai,51,583000.0,583,Business Owner,Maharashtra,10,1
CUST02931,Ravi Mehta,59,1491000.0,555,Salaried,UP,0,1
CUST02932,Simran Mehta,50,316000.0,674,Self-Employed,West Bengal,26,0
CUST02933,Kavya Sharma,60,679000.0,616,Salaried,Karnataka,26,2
CUST02934,Aakash Bose,25,627000.0,749,Salaried,West Bengal,14,1
CUST02935,Karan Verma,26,444000.0,594,Salaried,Maharashtra,23,1
CUST02936,Ravi Singh,25,1664000.0,636,Salaried,UP,23,3
CUST02937,Suresh Malhotra,57,710000.0,653,Salaried,Gujarat,28,3
CUST02938,Ravi Rao,37,840000.0,821,Salaried,Gujarat,3,1
CUST02939,Meera Patel,46,902000.0,848,Business Owner,Karnataka,14,3
CUST02940,Rahul Chopra,35,511000.0,588,Salaried,Tamil Nadu,6,1
CUST02941,Nisha Bose,32,1116000.0,504,Salaried,Telangana,14,0
CUST02942,Ananya Mishra,50,1009000.0,634,Salaried,Delhi,3,0
CUST02943,Karan Mishra,55,564000.0,677,Salaried,Gujarat,29,1
CUST02944,Amit Pillai,43,959000.0,676,Salaried,Telangana,2,1
CUST02945,Pooja Patel,35,1115000.0,673,Salaried,Delhi,22,1
CUST02946,Amit Das,45,893000.0,745,Business Owner,Tamil Nadu,13,2
CUST02947,Rahul Malhotra,60,395000.0,647,Business Owner,Telangana,5,1
CUST02948,Ananya Kumar,47,573000.0,697,Business Owner,Telangana,0,0
CUST02949,Rahul Pillai,57,761000.0,731,Salaried,Tamil Nadu,8,0
CUST02950,Rahul Chopra,60,681000.0,697,Salaried,Gujarat,11,3
CUST02951,Pooja Joshi,37,413000.0,734,Contractual,Punjab,17,2
CUST02952,Shruti Sharma,59,520000.0,543,Self-Employed,Maharashtra,28,1
CUST02953,Sneha Nair,53,715000.0,689,Salaried,Maharashtra,2,2
CUST02954,Suresh Bose,27,282000.0,698,Salaried,Delhi,20,2
CUST02955,Rohit Iyer,55,606000.0,666,Salaried,Karnataka,18,3
CUST02956,Rohit Iyer,29,850000.0,632,Self-Employed,Gujarat,2,0
CUST02957,Karan Patel,51,691000.0,716,Business Owner,Rajasthan,23,1
CUST02958,Divya Shah,48,391000.0,689,Salaried,Maharashtra,13,0
CUST02959,Sneha Mishra,28,427000.0,675,Salaried,Telangana,3,3
CUST02960,Divya Chopra,48,1262000.0,653,Salaried,Karnataka,12,3
CUST02961,Rohit Pillai,46,375000.0,656,Salaried,Tamil Nadu,12,2
CUST02962,Priya Nair,36,1085000.0,618,Self-Employed,Tamil Nadu,25,1
CUST02963,Nisha Bose,46,440000.0,641,Self-Employed,West Bengal,1,1
CUST02964,Vikram Iyer,43,1056000.0,604,Salaried,Maharashtra,20,1
CUST02965,Ananya Rao,39,786000.0,649,Self-Employed,Maharashtra,1,0
CUST02966,Simran Sharma,33,504000.0,709,Salaried,Punjab,9,1
CUST02967,Karan Mehta,44,248000.0,745,Self-Employed,Punjab,10,0
CUST02968,Ravi Das,60,732000.0,675,Self-Employed,Karnataka,27,3
CUST02969,Ananya Shah,46,657000.0,673,Salaried,Maharashtra,23,1
CUST02970,Rahul Shah,31,738000.0,691,Self-Employed,Gujarat,14,2
CUST02971,Rohit Yadav,51,786000.0,758,Salaried,Gujarat,2,1
CUST02972,Pooja Sharma,31,311000.0,662,Salaried,Telangana,13,0
CUST02973,Karan Gupta,55,730000.0,717,Salaried,Karnataka,17,0
CUST02974,Nikhil Kumar,34,870000.0,709,Salaried,Karnataka,18,3
CUST02975,Priya Sharma,50,865000.0,630,Self-Employed,Gujarat,18,2
CUST02976,Shruti Mehta,59,321000.0,736,Salaried,Gujarat,0,0
CUST02977,Shruti Mishra,30,1069000.0,514,Self-Employed,Rajasthan,18,0
CUST02978,Amit Yadav,34,743000.0,764,Business Owner,Telangana,2,1
CUST02979,Amit Patel,58,792000.0,584,Salaried,Gujarat,19,0
CUST02980,Rahul Rao,35,383000.0,668,Salaried,Maharashtra,28,0
CUST02981,Arjun Verma,58,876000.0,746,Salaried,Gujarat,7,1
CUST02982,Amit Das,30,253000.0,645,Salaried,Tamil Nadu,24,1
CUST02983,Suresh Verma,29,393000.0,698,Salaried,Delhi,16,1
CUST02984,Arjun Sharma,60,1130000.0,747,Self-Employed,Punjab,0,3
CUST02985,Divya Malhotra,61,855000.0,827,Salaried,Gujarat,5,1
CUST02986,Ananya Verma,24,694000.0,678,Self-Employed,Maharashtra,16,2
CUST02987,Meera Verma,61,962000.0,694,Salaried,Delhi,27,0
CUST02988,Priya Gupta,54,996000.0,683,Salaried,Karnataka,20,0
CUST02989,Aakash Sharma,53,876000.0,662,Salaried,Maharashtra,29,0
CUST02990,Meera Pillai,28,538000.0,572,Salaried,Rajasthan,27,0
CUST02991,Karan Nair,40,387000.0,590,Salaried,Gujarat,0,3
CUST02992,Ravi Iyer,55,431000.0,678,Self-Employed,Delhi,12,3
CUST02993,Shruti Rao,35,1215000.0,707,Self-Employed,Tamil Nadu,23,2
CUST02994,Karan Bose,40,317000.0,780,Salaried,Tamil Nadu,11,1
CUST02995,Divya Das,47,767000.0,663,Self-Employed,Maharashtra,4,2
CUST02996,Priya Gupta,38,767000.0,802,Salaried,Karnataka,21,1
CUST02997,Nisha Verma,49,1250000.0,583,Salaried,West Bengal,19,0
CUST02998,Nikhil Yadav,40,766000.0,696,Business Owner,UP,12,1
CUST02999,Rahul Reddy,48,486000.0,658,Business Owner,Punjab,7,1
CUST03000,Meera Kumar,40,489000.0,574,Business Owner,Rajasthan,11,0
CUST03001,Shruti Reddy,54,598000.0,544,Salaried,Gujarat,24,0
CUST03002,Ananya Rao,28,1057000.0,645,Contractual,Karnataka,8,0
CUST03003,Nikhil Joshi,50,898000.0,651,Self-Employed,Maharashtra,16,1
CUST03004,Divya Sharma,26,349000.0,608,Salaried,Gujarat,13,0
CUST03005,Aakash Kumar,51,690000.0,740,Contractual,Delhi,6,1
CUST03006,Priya Rao,29,906000.0,647,Business Owner,UP,3,1
CUST03007,Sneha Bose,33,533000.0,601,Self-Employed,Tamil Nadu,28,0
CUST03008,Aakash Das,34,204000.0,661,Business Owner,Punjab,28,2
CUST03009,Shruti Joshi,47,544000.0,629,Salaried,Tamil Nadu,25,1
CUST03010,Suresh Das,39,286000.0,811,Self-Employed,Tamil Nadu,26,0
CUST03011,Meera Shah,41,264000.0,654,Salaried,West Bengal,23,2
CUST03012,Aakash Das,37,1022000.0,606,Contractual,Tamil Nadu,6,0
CUST03013,Meera Chopra,58,2116000.0,811,Self-Employed,West Bengal,16,2
CUST03014,Simran Kumar,24,1187000.0,738,Business Owner,Maharashtra,16,1
CUST03015,Nikhil Das,48,180000.0,688,Salaried,Rajasthan,0,0
CUST03016,Aakash Rao,36,550000.0,616,Self-Employed,Maharashtra,1,1
CUST03017,Divya Bose,55,447000.0,741,Salaried,Maharashtra,25,0
CUST03018,Sneha Das,43,288000.0,562,Self-Employed,Rajasthan,17,0
CUST03019,Simran Yadav,61,757000.0,735,Self-Employed,Karnataka,8,0
CUST03020,Suresh Iyer,44,547000.0,700,Salaried,Karnataka,4,0
CUST03021,Arjun Shah,25,335000.0,759,Salaried,UP,0,1
CUST03022,Karan Yadav,44,215000.0,491,Salaried,Telangana,6,2
CUST03023,Vikram Pillai,30,443000.0,606,Salaried,Karnataka,25,2
CUST03024,Simran Mishra,45,602000.0,600,Salaried,Karnataka,1,0
CUST03025,Aakash Das,42,566000.0,590,Salaried,Rajasthan,2,1
CUST03026,Amit Patel,37,1021000.0,714,Salaried,West Bengal,3,0
CUST03027,Rahul Nair,46,710000.0,656,Business Owner,Punjab,2,1
CUST03028,Ravi Bose,47,505000.0,610,Business Owner,Karnataka,18,2
CUST03029,Pooja Sharma,30,399000.0,591,Self-Employed,Gujarat,24,0
CUST03030,Pooja Bose,36,248000.0,603,Salaried,Maharashtra,11,3
CUST03031,Amit Reddy,60,348000.0,749,Self-Employed,Tamil Nadu,14,2
CUST03032,Aakash Singh,54,1183000.0,674,Salaried,Maharashtra,3,2
CUST03033,Kavya Malhotra,22,925000.0,746,Self-Employed,Karnataka,23,1
CUST03034,Sneha Verma,26,693000.0,893,Salaried,Delhi,0,2
CUST03035,Divya Mishra,30,469000.0,678,Salaried,Maharashtra,15,3
CUST03036,Sneha Chopra,27,1116000.0,566,Self-Employed,Telangana,28,2
CUST03037,Rahul Bose,49,362000.0,669,Salaried,Rajasthan,5,0
CUST03038,Meera Chopra,47,364000.0,830,Business Owner,Maharashtra,16,1
CUST03039,Shruti Joshi,49,573000.0,766,Self-Employed,West Bengal,4,0
CUST03040,Rohit Mehta,61,201000.0,628,Salaried,Punjab,22,3
CUST03041,Shruti Malhotra,36,357000.0,655,Self-Employed,Delhi,12,2
CUST03042,Shruti Verma,27,533000.0,742,Salaried,Karnataka,11,1
CUST03043,Arjun Mishra,48,476000.0,718,Salaried,Karnataka,0,2
CUST03044,Suresh Mishra,59,366000.0,742,Salaried,Maharashtra,24,2
CUST03045,Rohit Sharma,25,1660000.0,660,Salaried,Delhi,11,0
CUST03046,Nikhil Malhotra,32,1186000.0,711,Salaried,Maharashtra,26,1
CUST03047,Amit Malhotra,42,1414000.0,655,Salaried,Delhi,24,1
CUST03048,Sneha Reddy,51,571000.0,791,Salaried,Karnataka,21,2
CUST03049,Priya Mishra,39,470000.0,557,Salaried,Delhi,29,0
CUST03050,Pooja Bose,56,1336000.0,558,Self-Employed,Tamil Nadu,1,1
CUST03051,Pooja Iyer,24,626000.0,622,Salaried,Karnataka,17,1
CUST03052,Rahul Shah,33,353000.0,625,Salaried,Delhi,8,0
CUST03053,Divya Patel,48,366000.0,557,Salaried,Delhi,15,0
CUST03054,Pooja Chopra,51,510000.0,543,Salaried,West Bengal,28,0
CUST03055,Sneha Joshi,42,593000.0,765,Contractual,Rajasthan,29,0
CUST03056,Priya Nair,59,625000.0,666,Self-Employed,Tamil Nadu,29,1
CUST03057,Arjun Yadav,42,547000.0,660,Business Owner,Telangana,19,1
CUST03058,Nikhil Bose,59,1933000.0,684,Salaried,UP,14,0
CUST03059,Shruti Patel,61,305000.0,807,Self-Employed,Maharashtra,21,1
CUST03060,Simran Malhotra,36,840000.0,689,Contractual,Maharashtra,28,1
CUST03061,Divya Singh,39,473000.0,671,Salaried,Maharashtra,9,0
CUST03062,Pooja Joshi,50,588000.0,628,Salaried,Karnataka,1,1
CUST03063,Priya Gupta,59,960000.0,727,Salaried,Tamil Nadu,3,2
CUST03064,Divya Chopra,42,246000.0,674,Contractual,Delhi,17,0
CUST03065,Ravi Patel,38,374000.0,812,Salaried,West Bengal,18,0
CUST03066,Pooja Mishra,39,561000.0,667,Self-Employed,Maharashtra,17,3
CUST03067,Ananya Shah,58,1255000.0,760,Salaried,Tamil Nadu,13,1
CUST03068,Sneha Das,59,1252000.0,623,Business Owner,Tamil Nadu,7,1
CUST03069,Pooja Malhotra,33,1136000.0,622,Self-Employed,Telangana,4,1
CUST03070,Ravi Joshi,32,200000.0,533,Business Owner,Karnataka,4,2
CUST03071,Rohit Chopra,41,355000.0,743,Business Owner,Maharashtra,7,2
CUST03072,Ravi Mehta,30,362000.0,676,Self-Employed,Maharashtra,10,0
CUST03073,Simran Reddy,22,584000.0,731,Self-Employed,Delhi,23,1
CUST03074,Vikram Chopra,24,238000.0,815,Self-Employed,Tamil Nadu,28,1
CUST03075,Rohit Kumar,42,1039000.0,612,Salaried,UP,22,0
CUST03076,Suresh Yadav,44,221000.0,600,Salaried,Tamil Nadu,20,3
CUST03077,Amit Kumar,30,1005000.0,617,Salaried,Maharashtra,6,1
CUST03078,Vikram Rao,40,927000.0,511,Salaried,Tamil Nadu,12,0
CUST03079,Karan Singh,40,347000.0,664,Contractual,Telangana,16,2
CUST03080,Ananya Bose,44,1128000.0,750,Salaried,Tamil Nadu,18,0
CUST03081,Kavya Reddy,48,508000.0,683,Self-Employed,West Bengal,2,0
CUST03082,Ananya Joshi,48,446000.0,554,Salaried,Tamil Nadu,1,1
CUST03083,Meera Singh,60,486000.0,651,Salaried,Karnataka,5,0
CUST03084,Divya Mishra,57,507000.0,690,Salaried,UP,18,2
CUST03085,Meera Iyer,33,531000.0,757,Salaried,Karnataka,14,0
CUST03086,Ananya Iyer,48,537000.0,743,Salaried,Karnataka,3,0
CUST03087,Divya Patel,55,384000.0,652,Self-Employed,Maharashtra,18,0
CUST03088,Arjun Nair,54,432000.0,652,Self-Employed,Karnataka,6,1
CUST03089,Aakash Bose,49,451000.0,727,Self-Employed,Tamil Nadu,19,0
CUST03090,Amit Pillai,52,1385000.0,632,Self-Employed,Tamil Nadu,20,1
CUST03091,Rahul Iyer,53,451000.0,748,Business Owner,Tamil Nadu,13,2
CUST03092,Rohit Gupta,41,437000.0,627,Self-Employed,Delhi,6,2
CUST03093,Meera Shah,61,1281000.0,804,Salaried,Gujarat,19,1
CUST03094,Priya Nair,56,511000.0,698,Salaried,Karnataka,13,1
CUST03095,Sneha Das,52,384000.0,523,Salaried,Gujarat,21,1
CUST03096,Vikram Pillai,52,345000.0,731,Salaried,Tamil Nadu,24,1
CUST03097,Priya Iyer,59,295000.0,700,Salaried,UP,21,2
CUST03098,Aakash Nair,43,786000.0,718,Business Owner,Gujarat,4,2
CUST03099,Priya Mehta,30,243000.0,860,Salaried,Gujarat,14,3
CUST03100,Kavya Pillai,30,1176000.0,659,Self-Employed,Rajasthan,11,2
CUST03101,Suresh Iyer,36,573000.0,555,Salaried,Tamil Nadu,29,0
CUST03102,Arjun Patel,34,482000.0,781,Salaried,Tamil Nadu,28,1
CUST03103,Kavya Reddy,43,535000.0,537,Business Owner,Gujarat,16,2
CUST03104,Sneha Nair,37,756000.0,620,Salaried,Tamil Nadu,23,2
CUST03105,Simran Chopra,53,474000.0,683,Business Owner,Delhi,20,2
CUST03106,Kavya Gupta,23,545000.0,608,Salaried,Karnataka,4,1
CUST03107,Meera Iyer,47,1016000.0,674,Business Owner,Karnataka,18,1
CUST03108,Divya Chopra,35,714000.0,669,Self-Employed,Rajasthan,9,0
CUST03109,Nisha Iyer,59,321000.0,802,Self-Employed,Maharashtra,11,1
CUST03110,Nisha Verma,55,421000.0,486,Business Owner,Maharashtra,1,1
CUST03111,Simran Verma,29,246000.0,686,Salaried,Telangana,16,3
CUST03112,Arjun Sharma,57,816000.0,606,Salaried,Karnataka,24,2
CUST03113,Ananya Mehta,42,861000.0,634,Salaried,Tamil Nadu,4,2
CUST03114,Pooja Iyer,49,376000.0,734,Salaried,West Bengal,25,0
CUST03115,Meera Mehta,27,1900000.0,721,Salaried,Maharashtra,27,1
CUST03116,Aakash Pillai,41,2030000.0,707,Business Owner,Telangana,14,1
CUST03117,Nisha Mehta,52,607000.0,579,Salaried,Maharashtra,19,0
CUST03118,Ravi Nair,54,403000.0,774,Business Owner,Maharashtra,22,0
CUST03119,Kavya Mehta,28,688000.0,609,Business Owner,Maharashtra,12,2
CUST03120,Rohit Sharma,29,398000.0,790,Self-Employed,Delhi,19,0
CUST03121,Nisha Malhotra,30,965000.0,628,Business Owner,Telangana,10,0
CUST03122,Pooja Chopra,23,652000.0,762,Self-Employed,West Bengal,17,1
CUST03123,Meera Nair,38,676000.0,688,Salaried,Gujarat,8,3
CUST03124,Divya Malhotra,58,1446000.0,546,Self-Employed,Karnataka,15,2
CUST03125,Meera Nair,38,440000.0,651,Self-Employed,West Bengal,23,3
CUST03126,Suresh Patel,59,449000.0,816,Salaried,UP,27,2
CUST03127,Simran Joshi,56,922000.0,745,Salaried,Karnataka,14,1
CUST03128,Rohit Joshi,60,486000.0,645,Salaried,UP,3,3
CUST03129,Rahul Patel,51,1338000.0,784,Salaried,West Bengal,23,1
CUST03130,Nisha Yadav,27,989000.0,702,Contractual,Rajasthan,11,0
CUST03131,Rahul Kumar,25,498000.0,811,Salaried,Maharashtra,12,1
CUST03132,Priya Malhotra,58,243000.0,673,Salaried,Punjab,8,2
CUST03133,Amit Pillai,56,290000.0,656,Salaried,Maharashtra,14,2
CUST03134,Nisha Das,30,472000.0,759,Salaried,Rajasthan,17,0
CUST03135,Divya Joshi,27,735000.0,700,Salaried,Maharashtra,19,1
CUST03136,Pooja Nair,34,1041000.0,724,Salaried,Telangana,26,2
CUST03137,Simran Bose,43,538000.0,610,Contractual,Tamil Nadu,21,0
CUST03138,Suresh Patel,49,385000.0,773,Salaried,Delhi,6,2
CUST03139,Sneha Sharma,51,559000.0,758,Self-Employed,Maharashtra,20,1
CUST03140,Karan Shah,57,606000.0,788,Salaried,Delhi,25,0
CUST03141,Kavya Gupta,23,1152000.0,571,Business Owner,Telangana,11,1
CUST03142,Meera Pillai,57,1121000.0,586,Self-Employed,Telangana,9,1
CUST03143,Nisha Kumar,29,364000.0,620,Self-Employed,Maharashtra,28,2
CUST03144,Ravi Chopra,30,753000.0,660,Self-Employed,Tamil Nadu,6,2
CUST03145,Rahul Iyer,22,392000.0,573,Self-Employed,Karnataka,13,1
CUST03146,Priya Joshi,34,397000.0,730,Salaried,Delhi,26,2
CUST03147,Nisha Chopra,36,1009000.0,644,Salaried,West Bengal,14,1
CUST03148,Vikram Shah,53,543000.0,780,Salaried,UP,3,0
CUST03149,Ravi Singh,55,826000.0,847,Salaried,Tamil Nadu,7,1
CUST03150,Kavya Iyer,52,784000.0,632,Salaried,Tamil Nadu,18,1
CUST03151,Priya Reddy,35,577000.0,618,Business Owner,Rajasthan,28,0
CUST03152,Pooja Das,35,709000.0,739,Salaried,Karnataka,18,0
CUST03153,Nikhil Kumar,50,664000.0,687,Salaried,Maharashtra,4,3
CUST03154,Pooja Patel,40,338000.0,709,Contractual,Karnataka,21,1
CUST03155,Vikram Verma,48,766000.0,786,Business Owner,Maharashtra,2,0
CUST03156,Pooja Chopra,30,422000.0,658,Contractual,Tamil Nadu,9,0
CUST03157,Kavya Rao,58,352000.0,594,Self-Employed,Telangana,14,0
CUST03158,Karan Kumar,58,920000.0,581,Salaried,Maharashtra,1,1
CUST03159,Nikhil Kumar,49,446000.0,665,Business Owner,West Bengal,20,0
CUST03160,Suresh Nair,45,1046000.0,651,Salaried,Delhi,9,0
CUST03161,Simran Shah,49,1039000.0,749,Salaried,Gujarat,21,0
CUST03162,Arjun Mishra,57,473000.0,791,Salaried,Maharashtra,15,1
CUST03163,Nisha Yadav,39,1024000.0,791,Self-Employed,Maharashtra,2,0
CUST03164,Meera Verma,46,494000.0,623,Salaried,Maharashtra,6,0
CUST03165,Kavya Singh,56,580000.0,615,Self-Employed,Rajasthan,18,0
CUST03166,Karan Chopra,25,768000.0,534,Salaried,UP,14,0
CUST03167,Sneha Mehta,35,1663000.0,680,Salaried,Telangana,11,0
CUST03168,Rahul Gupta,60,960000.0,750,Salaried,Tamil Nadu,28,1
CUST03169,Suresh Iyer,47,583000.0,623,Salaried,Delhi,1,1
CUST03170,Vikram Chopra,29,632000.0,561,Contractual,Delhi,29,0
CUST03171,Nikhil Shah,45,272000.0,830,Contractual,Karnataka,12,2
CUST03172,Aakash Verma,37,992000.0,623,Salaried,Tamil Nadu,25,1
CUST03173,Kavya Shah,41,940000.0,671,Business Owner,West Bengal,19,0
CUST03174,Shruti Gupta,36,691000.0,642,Self-Employed,Tamil Nadu,18,0
CUST03175,Kavya Chopra,28,859000.0,573,Salaried,West Bengal,6,3
CUST03176,Meera Iyer,38,218000.0,752,Self-Employed,Karnataka,23,3
CUST03177,Pooja Kumar,43,349000.0,540,Business Owner,Tamil Nadu,2,0
CUST03178,Shruti Sharma,43,1477000.0,769,Salaried,Gujarat,5,0
CUST03179,Arjun Iyer,33,527000.0,701,Salaried,Maharashtra,0,1
CUST03180,Vikram Malhotra,39,876000.0,658,Salaried,Telangana,20,1
CUST03181,Amit Kumar,36,413000.0,659,Salaried,West Bengal,1,1
CUST03182,Priya Mishra,58,481000.0,716,Salaried,Rajasthan,0,1
CUST03183,Priya Shah,37,1517000.0,628,Self-Employed,Punjab,28,0
CUST03184,Rohit Nair,26,555000.0,694,Business Owner,Maharashtra,22,0
CUST03185,Nikhil Chopra,23,780000.0,608,Salaried,Tamil Nadu,25,1
CUST03186,Divya Reddy,49,640000.0,507,Salaried,West Bengal,3,3
CUST03187,Meera Mehta,48,679000.0,729,Self-Employed,Tamil Nadu,4,0
CUST03188,Sneha Sharma,52,667000.0,874,Salaried,Maharashtra,1,1
CUST03189,Rohit Rao,57,223000.0,725,Business Owner,Maharashtra,15,1
CUST03190,Kavya Kumar,22,762000.0,676,Contractual,Tamil Nadu,7,0
CUST03191,Ravi Nair,50,459000.0,648,Contractual,Rajasthan,14,2
CUST03192,Suresh Yadav,22,1461000.0,650,Self-Employed,Maharashtra,10,1
CUST03193,Ananya Yadav,29,408000.0,648,Salaried,Delhi,28,1
CUST03194,Vikram Pillai,37,474000.0,695,Salaried,Maharashtra,9,1
CUST03195,Ravi Nair,49,2039000.0,489,Self-Employed,Delhi,29,0
CUST03196,Pooja Gupta,43,861000.0,475,Contractual,Telangana,2,1
CUST03197,Nisha Chopra,39,367000.0,716,Salaried,Gujarat,22,1
CUST03198,Kavya Gupta,43,655000.0,664,Salaried,Delhi,10,0
CUST03199,Pooja Patel,33,326000.0,601,Business Owner,Maharashtra,16,1
CUST03200,Sneha Kumar,40,682000.0,598,Salaried,Karnataka,9,0
CUST03201,Amit Rao,46,401000.0,635,Salaried,Maharashtra,16,0
CUST03202,Nisha Reddy,26,1524000.0,646,Business Owner,UP,13,2
CUST03203,Amit Patel,55,741000.0,793,Salaried,Maharashtra,22,0
CUST03204,Arjun Mishra,60,781000.0,594,Salaried,Tamil Nadu,0,1
CUST03205,Sneha Rao,31,965000.0,741,Self-Employed,UP,27,3
CUST03206,Nikhil Das,28,1020000.0,727,Self-Employed,Rajasthan,24,0
CUST03207,Karan Nair,58,425000.0,663,Salaried,Gujarat,8,1
